<b>[11-11-2019 04:02:30 AM] Rin has edited Rin Helsing(76561198093375356) Stats! OLD - Bank: 400000 | Cash: 0 | Medic: 0 | Cop: 0 | Admin: 5</b>
<b>[22-07-2019 06:40:01 AM] brandon has edited [NATO] B. Trapstar(76561198293578146) Stats! NEW - Bank: 15000 | Cash: 0 | Medic: 0 | Cop: 10 | Admin: 5</b>
[22-07-2019 06:40:00 AM] Jason Smith has edited [NATO] Pfc. J. Del Rey(76561198310025287) Stats! OLD - Bank: 273175 | Cash: 0 | Medic: 0 | Cop: 10 | Admin: 0
[22-07-2019 06:40:00 AM] Jason Smith has edited [NATO] Pfc. J. Del Rey(76561198310025287) Stats! NEW - Bank: 273175 | Cash: 0 | Medic: 0 | Cop: 10 | Admin: 
[22-07-2019 06:39:55 AM] Jason Smith has edited [NATO] Cpl. J Reddington(76561198404773914) Stats! OLD - Bank: 271240 | Cash: 36513 | Medic: 0 | Cop: 10 | Admin: 3
[22-07-2019 06:39:55 AM] Jason Smith has edited [NATO] Cpl. J Reddington(76561198404773914) Stats! NEW - Bank: 271240 | Cash: 36513 | Medic: 0 | Cop: 10 | Admin: 
[22-07-2019 06:39:50 AM] Jason Smith has edited [TMP] Col. K. Gunz(76561198070796952) Stats! OLD - Bank: 9806180 | Cash: 0 | Medic: 5 | Cop: 10 | Admin: 0
[22-07-2019 06:39:50 AM] Jason Smith has edited [TMP] Col. K. Gunz(76561198070796952) Stats! NEW - Bank: 9806180 | Cash: 0 | Medic: 5 | Cop: 10 | Admin: 
[22-07-2019 06:39:44 AM] Jason Smith has edited Dave Coleman(76561198180984321) Stats! OLD - Bank: 2185556 | Cash: 0 | Medic: 5 | Cop: 10 | Admin: 5
[22-07-2019 06:39:44 AM] Jason Smith has edited Dave Coleman(76561198180984321) Stats! NEW - Bank: 2185556 | Cash: 0 | Medic: 5 | Cop: 10 | Admin: 
[22-07-2019 06:39:39 AM] Jason Smith has edited Ben Jarino(76561198208080315) Stats! OLD - Bank: 4209417 | Cash: 0 | Medic: 5 | Cop: 10 | Admin: 5
[22-07-2019 06:39:39 AM] Jason Smith has edited Ben Jarino(76561198208080315) Stats! NEW - Bank: 4209417 | Cash: 0 | Medic: 5 | Cop: 10 | Admin: 
[22-07-2019 06:39:32 AM] Jason Smith has edited [nato] cpl. d. sosa(76561198882285494) Stats! OLD - Bank: 502797 | Cash: 0 | Medic: 0 | Cop: 10 | Admin: 0
[22-07-2019 06:39:32 AM] Jason Smith has edited [nato] cpl. d. sosa(76561198882285494) Stats! NEW - Bank: 502797 | Cash: 0 | Medic: 0 | Cop: 10 | Admin: 
<b>[22-07-2019 06:39:27 AM] Jason Smith has edited [TMP] Lt. J. Smith(76561198140151368) Stats! OLD - Bank: 770766 | Cash: 0 | Medic: 0 | Cop: 10 | Admin: 3</b>
<b>[22-07-2019 06:39:27 AM] Jason Smith has edited [TMP] Lt. J. Smith(76561198140151368) Stats! NEW - Bank: 770766 | Cash: 0 | Medic: 0 | Cop: 10 | Admin: </b>
<b>[22-07-2019 06:39:20 AM] Jason Smith has edited [TMP] Lt. J. Smith(76561198140151368) Stats! OLD - Bank: 770766 | Cash: 0 | Medic: 0 | Cop: 10 | Admin: 3</b>
<b>[22-07-2019 06:39:20 AM] Jason Smith has edited [TMP] Lt. J. Smith(76561198140151368) Stats! NEW - Bank: 770766 | Cash: 0 | Medic: 0 | Cop: 10 | Admin: </b>
<b>[22-07-2019 06:39:16 AM] Jason Smith has edited [TMP] Lt. J. Smith(76561198140151368) Stats! OLD - Bank: 770766 | Cash: 0 | Medic: 0 | Cop: 10 | Admin: 3</b>
<b>[22-07-2019 06:39:16 AM] Jason Smith has edited [TMP] Lt. J. Smith(76561198140151368) Stats! NEW - Bank: 770766 | Cash: 0 | Medic: 0 | Cop: 10 | Admin: </b>
[22-07-2019 06:39:12 AM] Jason Smith has edited Pauly Zhu(76561198170373903) Stats! OLD - Bank: 478452 | Cash: 0 | Medic: 5 | Cop: 10 | Admin: 5
[22-07-2019 06:39:12 AM] Jason Smith has edited Pauly Zhu(76561198170373903) Stats! NEW - Bank: 478452 | Cash: 0 | Medic: 5 | Cop: 10 | Admin: 
[22-07-2019 06:39:06 AM] Jason Smith has edited [NATO] Sgt. J. Luckely(76561198123473506) Stats! OLD - Bank: 2373105 | Cash: 28081 | Medic: 5 | Cop: 10 | Admin: 5
[22-07-2019 06:39:06 AM] Jason Smith has edited [NATO] Sgt. J. Luckely(76561198123473506) Stats! NEW - Bank: 2373105 | Cash: 28081 | Medic: 5 | Cop: 10 | Admin: 
[22-07-2019 06:39:01 AM] Jason Smith has edited [NATO] Col. K. Jarino(76561198316812270) Stats! OLD - Bank: 1067820 | Cash: 0 | Medic: 0 | Cop: 10 | Admin: 0
[22-07-2019 06:39:01 AM] Jason Smith has edited [NATO] Col. K. Jarino(76561198316812270) Stats! NEW - Bank: 1067820 | Cash: 0 | Medic: 0 | Cop: 10 | Admin: 
<b>[22-07-2019 06:38:40 AM] brandon has edited [NATO] B. Trapstar(76561198293578146) Stats! OLD - Bank: 15000 | Cash: 0 | Medic: 0 | Cop: 10 | Admin: 5</b>
<b>[22-07-2019 06:38:40 AM] brandon has edited [NATO] B. Trapstar(76561198293578146) Stats! NEW - Bank: 15000 | Cash: 0 | Medic: 0 | Cop: 10 | Admin: 5</b>
<b>[22-07-2019 06:38:33 AM] brandon has edited [NATO] B. Trapstar(76561198293578146) Stats! OLD - Bank: 15000 | Cash: 0 | Medic: 0 | Cop: 10 | Admin: 5</b>
<b>[22-07-2019 06:38:33 AM] brandon has edited [NATO] B. Trapstar(76561198293578146) Stats! NEW - Bank: 15000 | Cash: 0 | Medic: 0 | Cop: 10 | Admin: 5</b>
<b>[22-07-2019 06:38:24 AM] brandon has edited [NATO] B. Trapstar(76561198293578146) Stats! OLD - Bank: 15000 | Cash: 0 | Medic: 0 | Cop: 10 | Admin: 5</b>
<b>[22-07-2019 06:38:24 AM] brandon has edited [NATO] B. Trapstar(76561198293578146) Stats! NEW - Bank: 15000 | Cash: 0 | Medic: 0 | Cop: 10 | Admin: 5</b>
<b>[22-07-2019 06:23:32 AM] brandon has edited [NATO] B. Trapstar(76561198293578146) Stats! OLD - Bank: 15000 | Cash: 0 | Medic: 0 | Cop: 10 | Admin: 5</b>
<b>[22-07-2019 06:23:32 AM] brandon has edited [NATO] B. Trapstar(76561198293578146) Stats! NEW - Bank: 15000 | Cash: 0 | Medic: 0 | Cop: 10 | Admin: 5</b>
<b>[22-07-2019 06:23:26 AM] brandon has edited [NATO] B. Trapstar(76561198293578146) Stats! OLD - Bank: 15000 | Cash: 0 | Medic: 0 | Cop: 10 | Admin: 5</b>
<b>[22-07-2019 06:23:26 AM] brandon has edited [NATO] B. Trapstar(76561198293578146) Stats! NEW - Bank: 15000 | Cash: 0 | Medic: 0 | Cop: 10 | Admin: 5</b>
<b>[22-07-2019 06:23:20 AM] brandon has edited [NATO] B. Trapstar(76561198293578146) Stats! OLD - Bank: 15000 | Cash: 0 | Medic: 0 | Cop: 10 | Admin: 5</b>
<b>[22-07-2019 06:23:20 AM] brandon has edited [NATO] B. Trapstar(76561198293578146) Stats! NEW - Bank: 15000 | Cash: 0 | Medic: 0 | Cop: 10 | Admin: 5</b>
<b>[22-07-2019 06:21:59 AM] brandon has edited [NATO] B. Trapstar(76561198293578146) Stats! OLD - Bank: 15000 | Cash: 0 | Medic: 0 | Cop: 10 | Admin: 5</b>
<b>[22-07-2019 06:21:59 AM] brandon has edited [NATO] B. Trapstar(76561198293578146) Stats! NEW - Bank: 15000 | Cash: 0 | Medic: 0 | Cop: 10 | Admin: 5</b>
<b>[22-07-2019 06:21:48 AM] brandon has edited [NATO] B. Trapstar(76561198293578146) Stats! OLD - Bank: 15000 | Cash: 0 | Medic: 0 | Cop: 10 | Admin: 5</b>
<b>[22-07-2019 06:21:48 AM] brandon has edited [NATO] B. Trapstar(76561198293578146) Stats! NEW - Bank: 15000 | Cash: 0 | Medic: 0 | Cop: 10 | Admin: 5</b>
<b>[22-07-2019 06:21:11 AM] brandon has edited [NATO] B. Trapstar(76561198293578146) Stats! OLD - Bank: 15000 | Cash: 0 | Medic: 0 | Cop: 10 | Admin: 5</b>
<b>[22-07-2019 06:21:11 AM] brandon has edited [NATO] B. Trapstar(76561198293578146) Stats! NEW - Bank: 15000 | Cash: 0 | Medic: 0 | Cop: 10 | Admin: 5</b>
<b>[22-07-2019 06:21:04 AM] brandon has edited [NATO] B. Trapstar(76561198293578146) Stats! OLD - Bank: 15000 | Cash: 0 | Medic: 0 | Cop: 10 | Admin: 5</b>
<b>[22-07-2019 06:21:04 AM] brandon has edited [NATO] B. Trapstar(76561198293578146) Stats! NEW - Bank: 15000 | Cash: 0 | Medic: 0 | Cop: 10 | Admin: 5</b>
<b>[22-07-2019 06:20:58 AM] brandon has edited [NATO] B. Trapstar(76561198293578146) Stats! OLD - Bank: 15000 | Cash: 0 | Medic: 0 | Cop: 10 | Admin: 5</b>
<b>[22-07-2019 06:20:58 AM] brandon has edited [NATO] B. Trapstar(76561198293578146) Stats! NEW - Bank: 15000 | Cash: 0 | Medic: 0 | Cop: 10 | Admin: 5</b>
<b>[22-07-2019 06:20:53 AM] brandon has edited [NATO] B. Trapstar(76561198293578146) Stats! OLD - Bank: 15000 | Cash: 0 | Medic: 0 | Cop: 10 | Admin: 5</b>
<b>[22-07-2019 06:20:53 AM] brandon has edited [NATO] B. Trapstar(76561198293578146) Stats! NEW - Bank: 15000 | Cash: 0 | Medic: 0 | Cop: 10 | Admin: 5</b>
<b>[22-07-2019 06:20:39 AM] brandon has edited [NATO] B. Trapstar(76561198293578146) Stats! OLD - Bank: 15000 | Cash: 0 | Medic: 0 | Cop: 10 | Admin: 5</b>
<b>[22-07-2019 06:20:39 AM] brandon has edited [NATO] B. Trapstar(76561198293578146) Stats! NEW - Bank: 15000 | Cash: 0 | Medic: 0 | Cop: 10 | Admin: 5</b>
<b>[22-07-2019 06:20:32 AM] brandon has edited [NATO] B. Trapstar(76561198293578146) Stats! OLD - Bank: 15000 | Cash: 0 | Medic: 0 | Cop: 10 | Admin: 5</b>
<b>[22-07-2019 06:20:32 AM] brandon has edited [NATO] B. Trapstar(76561198293578146) Stats! NEW - Bank: 15000 | Cash: 0 | Medic: 0 | Cop: 10 | Admin: 5</b>
<b>[22-07-2019 06:18:55 AM] brandon has edited [NATO] B. Trapstar(76561198293578146) Stats! OLD - Bank: 15000 | Cash: 0 | Medic: 0 | Cop: 10 | Admin: 5</b>
<b>[22-07-2019 06:18:55 AM] brandon has edited [NATO] B. Trapstar(76561198293578146) Stats! NEW - Bank: 15000 | Cash: 0 | Medic: 0 | Cop: 10 | Admin: 5</b>
<b>[22-07-2019 06:18:48 AM] brandon has edited [NATO] B. Trapstar(76561198293578146) Stats! OLD - Bank: 15000 | Cash: 0 | Medic: 0 | Cop: 10 | Admin: 5</b>
<b>[22-07-2019 06:18:48 AM] brandon has edited [NATO] B. Trapstar(76561198293578146) Stats! NEW - Bank: 15000 | Cash: 0 | Medic: 0 | Cop: 10 | Admin: 5</b>
<b>[22-07-2019 06:18:41 AM] brandon has edited [NATO] B. Trapstar(76561198293578146) Stats! OLD - Bank: 15000 | Cash: 0 | Medic: 0 | Cop: 10 | Admin: 5</b>
<b>[22-07-2019 06:18:41 AM] brandon has edited [NATO] B. Trapstar(76561198293578146) Stats! NEW - Bank: 15000 | Cash: 0 | Medic: 0 | Cop: 10 | Admin: 5</b>
[22-07-2019 06:09:30 AM] Haywood has edited riley hajaar(76561198369168722) Stats! OLD - Bank: 87060 | Cash: 0 | Medic: 0 | Cop: 3 | Admin: 1
[22-07-2019 06:09:30 AM] Haywood has edited riley hajaar(76561198369168722) Stats! NEW - Bank: 87060 | Cash: 0 | Medic: 0 | Cop: 3 | Admin: 1
[22-07-2019 06:09:16 AM] Haywood has edited riley hajaar(76561198369168722) Stats! OLD - Bank: 87060 | Cash: 0 | Medic: 0 | Cop: 3 | Admin: 1
[22-07-2019 06:09:16 AM] Haywood has edited riley hajaar(76561198369168722) Stats! NEW - Bank: 87060 | Cash: 0 | Medic: 0 | Cop: 3 | Admin: 1
[22-07-2019 06:07:26 AM] Haywood has edited Lucio Panini(76561198009978959) Stats! OLD - Bank: 168200 | Cash: 0 | Medic: 5 | Cop: 7 | Admin: 0
[22-07-2019 06:07:26 AM] Haywood has edited Lucio Panini(76561198009978959) Stats! NEW - Bank: 168200 | Cash: 0 | Medic: 5 | Cop: 7 | Admin: 0
[22-07-2019 06:06:42 AM] Haywood has edited Lucio Panini(76561198009978959) Stats! OLD - Bank: 168200 | Cash: 0 | Medic: 5 | Cop: 7 | Admin: 0
[22-07-2019 06:06:42 AM] Haywood has edited Lucio Panini(76561198009978959) Stats! NEW - Bank: 168200 | Cash: 0 | Medic: 5 | Cop: 7 | Admin: 0
[22-07-2019 06:06:31 AM] Haywood has edited Lucio Panini(76561198009978959) Stats! OLD - Bank: 168200 | Cash: 0 | Medic: 5 | Cop: 7 | Admin: 0
[22-07-2019 06:06:31 AM] Haywood has edited Lucio Panini(76561198009978959) Stats! NEW - Bank: 168200 | Cash: 0 | Medic: 5 | Cop: 7 | Admin: 0
[22-07-2019 06:06:07 AM] Haywood has edited Lucio Panini(76561198009978959) Stats! OLD - Bank: 168200 | Cash: 0 | Medic: 5 | Cop: 7 | Admin: 0
[22-07-2019 06:06:07 AM] Haywood has edited Lucio Panini(76561198009978959) Stats! NEW - Bank: 168200 | Cash: 0 | Medic: 5 | Cop: 7 | Admin: 0
[22-07-2019 06:05:59 AM] Haywood has edited Lucio Panini(76561198009978959) Stats! OLD - Bank: 168200 | Cash: 0 | Medic: 5 | Cop: 7 | Admin: 0
[22-07-2019 06:05:59 AM] Haywood has edited Lucio Panini(76561198009978959) Stats! NEW - Bank: 168200 | Cash: 0 | Medic: 5 | Cop: 7 | Admin: 0
[22-07-2019 06:05:32 AM] Haywood has edited Pauly Zhu(76561198170373903) Stats! OLD - Bank: 478452 | Cash: 0 | Medic: 5 | Cop: 10 | Admin: 5
[22-07-2019 06:05:32 AM] Haywood has edited Pauly Zhu(76561198170373903) Stats! NEW - Bank: 478452 | Cash: 0 | Medic: 5 | Cop: 10 | Admin: 5
[22-07-2019 06:05:22 AM] Haywood has edited Pauly Zhu(76561198170373903) Stats! OLD - Bank: 478452 | Cash: 0 | Medic: 5 | Cop: 10 | Admin: 5
[22-07-2019 06:05:22 AM] Haywood has edited Pauly Zhu(76561198170373903) Stats! NEW - Bank: 478452 | Cash: 0 | Medic: 5 | Cop: 10 | Admin: 5
[22-07-2019 06:05:12 AM] Haywood has edited Pauly Zhu(76561198170373903) Stats! OLD - Bank: 478452 | Cash: 0 | Medic: 5 | Cop: 10 | Admin: 5
[22-07-2019 06:05:12 AM] Haywood has edited Pauly Zhu(76561198170373903) Stats! NEW - Bank: 478452 | Cash: 0 | Medic: 5 | Cop: 10 | Admin: 5
[22-07-2019 06:04:38 AM] Haywood has edited [NATO] Col. K. Jarino(76561198316812270) Stats! OLD - Bank: 1067820 | Cash: 0 | Medic: 0 | Cop: 10 | Admin: 0
[22-07-2019 06:04:38 AM] Haywood has edited [NATO] Col. K. Jarino(76561198316812270) Stats! NEW - Bank: 1067820 | Cash: 0 | Medic: 0 | Cop: 10 | Admin: 0
[22-07-2019 06:00:50 AM] brandon has edited [NATO] Haywood Jarino(76561198093375356) Stats! OLD - Bank: 7025257 | Cash: 39550 | Medic: 0 | Cop: 10 | Admin: 
[22-07-2019 06:00:50 AM] brandon has edited [NATO] Haywood Jarino(76561198093375356) Stats! NEW - Bank: 7025257 | Cash: 39550 | Medic: 0 | Cop: 10 | Admin: 5
<b>[22-07-2019 05:49:52 AM] Haywood has edited [NATO] Haywood Jarino(76561198093375356) Stats! OLD - Bank: 7025257 | Cash: 39550 | Medic: 0 | Cop: 10 | Admin: 5</b>
<b>[22-07-2019 05:49:52 AM] Haywood has edited [NATO] Haywood Jarino(76561198093375356) Stats! NEW - Bank: 7025257 | Cash: 39550 | Medic: 0 | Cop: 10 | Admin: 5</b>
[22-07-2019 05:46:53 AM] Jason Smith has edited [NATO] Pfc. P. Escobar(76561198100148062) Stats! OLD - Bank: 1104734 | Cash: 0 | Medic: 0 | Cop: 2 | Admin: 0
[22-07-2019 05:46:53 AM] Jason Smith has edited [NATO] Pfc. P. Escobar(76561198100148062) Stats! NEW - Bank: 1104734 | Cash: 0 | Medic: 0 | Cop: 3 | Admin: 
<b>[22-07-2019 05:45:33 AM] Haywood has edited [NATO] Haywood Jarino(76561198093375356) Stats! OLD - Bank: 7025257 | Cash: 39550 | Medic: 0 | Cop: 10 | Admin: 5</b>
<b>[22-07-2019 05:45:33 AM] Haywood has edited [NATO] Haywood Jarino(76561198093375356) Stats! NEW - Bank: 7025257 | Cash: 39550 | Medic: 0 | Cop: 10 | Admin: 5</b>
[22-07-2019 05:44:58 AM] Jason Smith has edited Adam Sykes(76561198260203395) Stats! OLD - Bank: 444085 | Cash: 0 | Medic: 0 | Cop: 0 | Admin: 0
[22-07-2019 05:44:58 AM] Jason Smith has edited Adam Sykes(76561198260203395) Stats! NEW - Bank: 444085 | Cash: 0 | Medic: 0 | Cop: 3 | Admin: 
[Monday 22nd of July 2019 05:30:39 AM] Chriss James has Issued trapstar orange(76561198215778809) 15 Warning Points. Reason: Homophobic
[Monday 22nd of July 2019 05:06:37 AM] John Silver has Issued Jordan Sullivan(76561198271396739) 5 Warning Points. Reason: rdm
<b>[22-07-2019 04:55:35 AM] brandon has edited [NATO] B. Trapstar(76561198293578146) Stats! OLD - Bank: 105000 | Cash: 0 | Medic: 0 | Cop: 10 | Admin: 5</b>
<b>[22-07-2019 04:55:35 AM] brandon has edited [NATO] B. Trapstar(76561198293578146) Stats! NEW - Bank: 15000 | Cash: 0 | Medic: 0 | Cop: 10 | Admin: 5</b>
<b>[22-07-2019 04:55:22 AM] brandon has edited [NATO] B. Trapstar(76561198293578146) Stats! OLD - Bank: 95000 | Cash: 0 | Medic: 0 | Cop: 10 | Admin: 5</b>
<b>[22-07-2019 04:55:22 AM] brandon has edited [NATO] B. Trapstar(76561198293578146) Stats! NEW - Bank: 105000 | Cash: 0 | Medic: 0 | Cop: 10 | Admin: 5</b>
<b>[22-07-2019 04:54:41 AM] brandon has edited [NATO] B. Trapstar(76561198293578146) Stats! OLD - Bank: 95000 | Cash: 0 | Medic: 0 | Cop: 10 | Admin: 5</b>
<b>[22-07-2019 04:54:41 AM] brandon has edited [NATO] B. Trapstar(76561198293578146) Stats! NEW - Bank: 95000 | Cash: 0 | Medic: 0 | Cop: 10 | Admin: 5</b>
<b>[22-07-2019 04:54:34 AM] brandon has edited [NATO] B. Trapstar(76561198293578146) Stats! OLD - Bank: 95000 | Cash: 0 | Medic: 0 | Cop: 10 | Admin: 5</b>
<b>[22-07-2019 04:54:34 AM] brandon has edited [NATO] B. Trapstar(76561198293578146) Stats! NEW - Bank: 95000 | Cash: 0 | Medic: 0 | Cop: 10 | Admin: 5</b>
<b>[22-07-2019 04:54:01 AM] Haywood has edited [NATO] Haywood Jarino(76561198093375356) Stats! OLD - Bank: 6994357 | Cash: 45000 | Medic: 0 | Cop: 10 | Admin: 5</b>
<b>[22-07-2019 04:54:01 AM] Haywood has edited [NATO] Haywood Jarino(76561198093375356) Stats! NEW - Bank: 6994357 | Cash: 45000 | Medic: 0 | Cop: 10 | Admin: 5</b>
<b>[22-07-2019 04:52:15 AM] Haywood has edited [NATO] Haywood Jarino(76561198093375356) Stats! OLD - Bank: 6994357 | Cash: 45000 | Medic: 0 | Cop: 10 | Admin: 5</b>
<b>[22-07-2019 04:52:15 AM] Haywood has edited [NATO] Haywood Jarino(76561198093375356) Stats! NEW - Bank: 6994357 | Cash: 45000 | Medic: 0 | Cop: 10 | Admin: 5</b>
[22-07-2019 04:50:11 AM] John Silver has edited Braid Rosso(76561198317726585) Stats! OLD - Bank: 219133 | Cash: 0 | Medic: 5 | Cop: 0 | Admin: 2
[22-07-2019 04:50:11 AM] John Silver has edited Braid Rosso(76561198317726585) Stats! NEW - Bank: 319133 | Cash: 0 | Medic: 5 | Cop: 0 | Admin: 
<b>[22-07-2019 04:49:31 AM] Haywood has edited [NATO] Haywood Jarino(76561198093375356) Stats! OLD - Bank: 6994357 | Cash: 45000 | Medic: 0 | Cop: 10 | Admin: 5</b>
<b>[22-07-2019 04:49:31 AM] Haywood has edited [NATO] Haywood Jarino(76561198093375356) Stats! NEW - Bank: 6994357 | Cash: 45000 | Medic: 0 | Cop: 10 | Admin: 5</b>
<b>[22-07-2019 04:49:15 AM] Haywood has edited [NATO] Haywood Jarino(76561198093375356) Stats! OLD - Bank: 6994357 | Cash: 45000 | Medic: 5 | Cop: 10 | Admin: 5</b>
<b>[22-07-2019 04:49:15 AM] Haywood has edited [NATO] Haywood Jarino(76561198093375356) Stats! NEW - Bank: 6994357 | Cash: 45000 | Medic: 0 | Cop: 10 | Admin: 5</b>
<b>[22-07-2019 04:46:23 AM] Haywood has edited [NATO] Haywood Jarino(76561198093375356) Stats! OLD - Bank: 6994357 | Cash: 45000 | Medic: 5 | Cop: 10 | Admin: 5</b>
<b>[22-07-2019 04:46:23 AM] Haywood has edited [NATO] Haywood Jarino(76561198093375356) Stats! NEW - Bank: 6994357 | Cash: 45000 | Medic: 5 | Cop: 10 | Admin: 5</b>
[Monday 22nd of July 2019 04:45:17 AM] John Silver has Issued devante milly rock(76561198798992797) 50 Warning Points. Reason: Exploiting | 7d | 9SltOTLF0 | #Austin
[22-07-2019 04:44:57 AM] Jason Smith has edited [NATO] J. Trapstar(76561198936519057) Stats! OLD - Bank: 458854 | Cash: 0 | Medic: 0 | Cop: 10 | Admin: 0
[22-07-2019 04:44:57 AM] Jason Smith has edited [NATO] J. Trapstar(76561198936519057) Stats! NEW - Bank: 458854 | Cash: 0 | Medic: 0 | Cop: 10 | Admin: 
[22-07-2019 04:44:27 AM] Jason Smith has edited Dave Coleman(76561198180984321) Stats! OLD - Bank: 2185556 | Cash: 0 | Medic: 5 | Cop: 10 | Admin: 5
[22-07-2019 04:44:27 AM] Jason Smith has edited Dave Coleman(76561198180984321) Stats! NEW - Bank: 2185556 | Cash: 0 | Medic: 5 | Cop: 10 | Admin: 
[22-07-2019 04:44:18 AM] Jason Smith has edited [nato] cpl. d. sosa(76561198882285494) Stats! OLD - Bank: 502797 | Cash: 0 | Medic: 0 | Cop: 10 | Admin: 0
[22-07-2019 04:44:18 AM] Jason Smith has edited [nato] cpl. d. sosa(76561198882285494) Stats! NEW - Bank: 502797 | Cash: 0 | Medic: 0 | Cop: 10 | Admin: 
<b>[22-07-2019 04:44:13 AM] Jason Smith has edited [TMP] Lt. J. Smith(76561198140151368) Stats! OLD - Bank: 770766 | Cash: 0 | Medic: 0 | Cop: 10 | Admin: 3</b>
<b>[22-07-2019 04:44:13 AM] Jason Smith has edited [TMP] Lt. J. Smith(76561198140151368) Stats! NEW - Bank: 770766 | Cash: 0 | Medic: 0 | Cop: 10 | Admin: </b>
[22-07-2019 04:44:02 AM] Jason Smith has edited [NATO] Sgt. J. Luckely(76561198123473506) Stats! OLD - Bank: 2373105 | Cash: 28081 | Medic: 5 | Cop: 10 | Admin: 5
[22-07-2019 04:44:02 AM] Jason Smith has edited [NATO] Sgt. J. Luckely(76561198123473506) Stats! NEW - Bank: 2373105 | Cash: 28081 | Medic: 5 | Cop: 10 | Admin: 
[22-07-2019 04:43:52 AM] John Silver has edited [NATO] Cpl. T. Vercetti(76561198072164059) Stats! OLD - Bank: 88720 | Cash: 0 | Medic: 0 | Cop: 5 | Admin: 1
[22-07-2019 04:43:52 AM] John Silver has edited [NATO] Cpl. T. Vercetti(76561198072164059) Stats! NEW - Bank: 188720 | Cash: 0 | Medic: 0 | Cop: 5 | Admin: 
[22-07-2019 04:43:44 AM] Jason Smith has edited [NATO] Col. K. Jarino(76561198316812270) Stats! OLD - Bank: 1067820 | Cash: 0 | Medic: 0 | Cop: 10 | Admin: 0
[22-07-2019 04:43:44 AM] Jason Smith has edited [NATO] Col. K. Jarino(76561198316812270) Stats! NEW - Bank: 1067820 | Cash: 0 | Medic: 0 | Cop: 10 | Admin: 
[22-07-2019 04:42:59 AM] John Silver has edited Ben Larrson(76561198355117479) Stats! OLD - Bank: 13585 | Cash: 0 | Medic: 0 | Cop: 0 | Admin: 0
[22-07-2019 04:42:59 AM] John Silver has edited Ben Larrson(76561198355117479) Stats! NEW - Bank: 13585 | Cash: 0 | Medic: 5 | Cop: 0 | Admin: 
<b>[22-07-2019 04:40:48 AM] brandon has edited [NATO] B. Trapstar(76561198293578146) Stats! OLD - Bank: 78064 | Cash: 0 | Medic: 0 | Cop: 10 | Admin: 5</b>
<b>[22-07-2019 04:40:48 AM] brandon has edited [NATO] B. Trapstar(76561198293578146) Stats! NEW - Bank: 95000 | Cash: 0 | Medic: 0 | Cop: 10 | Admin: 5</b>
<b>[22-07-2019 04:40:16 AM] brandon has edited [NATO] B. Trapstar(76561198293578146) Stats! OLD - Bank: 78064 | Cash: 0 | Medic: 0 | Cop: 10 | Admin: 5</b>
<b>[22-07-2019 04:40:16 AM] brandon has edited [NATO] B. Trapstar(76561198293578146) Stats! NEW - Bank: 95000 | Cash: 0 | Medic: 0 | Cop: 10 | Admin: 5</b>
[22-07-2019 04:39:28 AM] Jason Smith has edited [nato] cpl. d. sosa(76561198882285494) Stats! OLD - Bank: 502797 | Cash: 0 | Medic: 0 | Cop: 10 | Admin: 0
[22-07-2019 04:39:28 AM] Jason Smith has edited [nato] cpl. d. sosa(76561198882285494) Stats! NEW - Bank: 502797 | Cash: 0 | Medic: 0 | Cop: 10 | Admin: 
[22-07-2019 04:36:53 AM] Jason Smith has edited [nato] cpl. d. sosa(76561198882285494) Stats! OLD - Bank: 502797 | Cash: 0 | Medic: 0 | Cop: 10 | Admin: 0
[22-07-2019 04:36:53 AM] Jason Smith has edited [nato] cpl. d. sosa(76561198882285494) Stats! NEW - Bank: 502797 | Cash: 0 | Medic: 0 | Cop: 10 | Admin: 
<b>[22-07-2019 04:36:44 AM] Jason Smith has edited [TMP] Lt. J. Smith(76561198140151368) Stats! OLD - Bank: 770766 | Cash: 0 | Medic: 0 | Cop: 10 | Admin: 3</b>
<b>[22-07-2019 04:36:44 AM] Jason Smith has edited [TMP] Lt. J. Smith(76561198140151368) Stats! NEW - Bank: 770766 | Cash: 0 | Medic: 0 | Cop: 10 | Admin: </b>
[22-07-2019 04:36:37 AM] Jason Smith has edited Pauly Zhu(76561198170373903) Stats! OLD - Bank: 478452 | Cash: 0 | Medic: 5 | Cop: 10 | Admin: 5
[22-07-2019 04:36:37 AM] Jason Smith has edited Pauly Zhu(76561198170373903) Stats! NEW - Bank: 478452 | Cash: 0 | Medic: 5 | Cop: 10 | Admin: 
[22-07-2019 04:36:33 AM] Jason Smith has edited [NATO] Sgt. J. Luckely(76561198123473506) Stats! OLD - Bank: 2373105 | Cash: 28081 | Medic: 5 | Cop: 10 | Admin: 5
[22-07-2019 04:36:33 AM] Jason Smith has edited [NATO] Sgt. J. Luckely(76561198123473506) Stats! NEW - Bank: 2373105 | Cash: 28081 | Medic: 5 | Cop: 10 | Admin: 
[22-07-2019 04:36:28 AM] Jason Smith has edited [NATO] Col. K. Jarino(76561198316812270) Stats! OLD - Bank: 1067820 | Cash: 0 | Medic: 0 | Cop: 10 | Admin: 0
[22-07-2019 04:36:28 AM] Jason Smith has edited [NATO] Col. K. Jarino(76561198316812270) Stats! NEW - Bank: 1067820 | Cash: 0 | Medic: 0 | Cop: 10 | Admin: 
